"ID"	"largest_party"	"largest_party_percent"	"valdeltagande"	"KLARA_VALDISTRIKT"	"ALLA_VALDISTRIKT"	"MANDAT_M"	"MANDAT_ANDRING_M"	"ROSTER_M"	"PROCENT_M"	"PROCENT_ANDRING_M"	"MANDAT_C"	"MANDAT_ANDRING_C"	"ROSTER_C"	"PROCENT_C"	"PROCENT_ANDRING_C"	"MANDAT_FP"	"MANDAT_ANDRING_FP"	"ROSTER_FP"	"PROCENT_FP"	"PROCENT_ANDRING_FP"	"MANDAT_KD"	"MANDAT_ANDRING_KD"	"ROSTER_KD"	"PROCENT_KD"	"PROCENT_ANDRING_KD"	"MANDAT_S"	"MANDAT_ANDRING_S"	"ROSTER_S"	"PROCENT_S"	"PROCENT_ANDRING_S"	"MANDAT_V"	"MANDAT_ANDRING_V"	"ROSTER_V"	"PROCENT_V"	"PROCENT_ANDRING_V"	"MANDAT_MP"	"MANDAT_ANDRING_MP"	"ROSTER_MP"	"PROCENT_MP"	"PROCENT_ANDRING_MP"	"MANDAT_SD"	"MANDAT_ANDRING_SD"	"ROSTER_SD"	"PROCENT_SD"	"PROCENT_ANDRING_SD"	"MANDAT_FI"	"MANDAT_ANDRING_FI"	"ROSTER_FI"	"PROCENT_FI"	"PROCENT_ANDRING_FI"
"0781"	"S"	"S"	"84,0"	14	14	0	0	3532	20.3	-7.6	0	0	1787	10.2	-2.6	0	0	542	3.1	-2	0	0	1024	5.9	-1.3	0	0	5855	33.6	2.6	0	0	725	4.2	0	0	0	704	4	-0.9	0	0	2868	16.4	10.4	0	0	214	1.2	1
"0360"	"S"	"S"	"83,6"	12	12	0	0	1963	15.1	-5.3	0	0	1273	9.8	-0.7	0	0	363	2.8	-1.8	0	0	384	3	-0.7	0	0	5576	42.9	-0.1	0	0	660	5.1	-0.3	0	0	517	4	-0.6	0	0	1855	14.3	8	0	0	243	1.9	1.6
"1498"	"S"	"S"	"85,9"	7	7	0	0	1275	15.2	-6.9	0	0	527	6.3	-0.5	0	0	245	2.9	-2.1	0	0	355	4.2	-1	0	0	3681	43.8	-0.2	0	0	387	4.6	-0.7	0	0	372	4.4	-0.2	0	0	1407	16.7	10.5	0	0	101	1.2	1
"0862"	"S"	"S"	"83,8"	6	6	0	0	964	16.4	-7.2	0	0	663	11.3	0.2	0	0	103	1.8	-1.3	0	0	236	4	-1.3	0	0	2363	40.3	-0.3	0	0	267	4.6	-0.7	0	0	223	3.8	-0.8	0	0	909	15.5	9.9	0	0	87	1.5	1.4
"2518"	"S"	"S"	"77,5"	4	4	0	0	276	10.5	-2.4	0	0	293	11.2	-0.3	0	0	52	2	-0.7	0	0	94	3.6	0.2	0	0	1251	47.6	-5.5	0	0	266	10.1	-0.4	0	0	67	2.6	0.2	0	0	288	11	7.6	0	0	30	1.1	0
"2082"	"S"	"S"	"85,4"	6	6	0	0	1325	18.3	-7.8	0	0	759	10.5	-1.3	0	0	212	2.9	-1.7	0	0	237	3.3	-1	0	0	2452	33.9	0	0	0	389	5.4	-0.2	0	0	271	3.8	-1.1	0	0	1362	18.8	11.1	0	0	163	2.3	1.9
"2321"	"S"	"S"	"79,9"	8	8	0	0	1339	21.2	-5.4	0	0	883	14	-0.8	0	0	185	2.9	-2.3	0	0	249	3.9	0	0	0	2050	32.5	0.6	0	0	308	4.9	0	0	0	527	8.4	0	0	0	598	9.5	6.3	0	0	143	2.3	1.9
"2418"	"S"	"S"	"80,7"	2	2	0	0	169	8.5	-6	0	0	91	4.6	1.1	0	0	91	4.6	-2.1	0	0	55	2.8	-1.4	0	0	1017	51.3	-1	0	0	261	13.2	0.2	0	0	46	2.3	-0.2	0	0	208	10.5	7.8	0	0	29	1.5	1.4
"1491"	"S"	"S"	"85,0"	12	12	0	0	3457	23	-6.4	0	0	1902	12.6	0.3	0	0	664	4.4	-2.4	0	0	858	5.7	-2.2	0	0	4117	27.4	1.2	0	0	663	4.4	0.5	0	0	848	5.6	-0.4	0	0	2234	14.8	8.2	0	0	219	1.5	1.3
"2031"	"S"	"S"	"82,5"	6	6	0	0	1515	20.9	-5.7	0	0	774	10.7	-0.6	0	0	265	3.6	-1.5	0	0	250	3.4	-1.4	0	0	2329	32.1	-2.2	0	0	329	4.5	0.8	0	0	334	4.6	-1.3	0	0	1234	17	10.9	0	0	136	1.9	1.4
"0840"	"S"	"S"	"88,3"	10	10	0	0	2466	24.9	-6.4	0	0	967	9.8	-1.3	0	0	397	4	-1.7	0	0	443	4.5	-2	0	0	2916	29.5	1.3	0	0	366	3.7	-0.6	0	0	531	5.4	-0.7	0	0	1512	15.3	9.3	0	0	246	2.5	2.2
"1783"	"S"	"S"	"81,1"	6	6	0	0	815	10.6	-3.5	0	0	412	5.4	-1.7	0	0	157	2	-2	0	0	163	2.1	0	0	0	4236	55.3	1.5	0	0	509	6.6	-2.6	0	0	132	1.7	-0.8	0	0	1109	14.5	9.1	0	0	86	1.1	1
"1981"	"S"	"S"	"82,2"	12	12	0	0	2754	19.9	-6.4	0	0	1480	10.7	-0.6	0	0	559	4	-2	0	0	499	3.6	-1.3	0	0	4700	34	0.3	0	0	641	4.6	-0.1	0	0	635	4.6	-1.1	0	0	2121	15.3	8.9	0	0	295	2.1	2
"1257"	"S"	"S"	"80,9"	7	7	0	0	1061	18	-11.4	0	0	359	6.1	-0.5	0	0	175	3	-2.9	0	0	575	9.8	-1.8	0	0	1643	27.9	2.2	0	0	138	2.3	-0.5	0	0	217	3.7	-0.4	0	0	1579	26.8	14.5	0	0	44	0.7	0.7
"1291"	"S"	"S"	"83,5"	15	15	0	0	3231	25.1	-11	0	0	979	7.6	0.1	0	0	582	4.5	-1.6	0	0	472	3.7	-1	0	0	3373	26.2	-0.5	0	0	457	3.5	0.2	0	0	736	5.7	-1	0	0	2483	19.3	11.7	0	0	495	3.8	3.1
"2161"	"S"	"S"	"80,9"	13	13	0	0	2201	18.7	-5.4	0	0	1024	8.7	-0.9	0	0	372	3.2	-1.3	0	0	284	2.4	-1.2	0	0	4337	36.8	-0.4	0	0	650	5.5	-1.9	0	0	554	4.7	-0.3	0	0	1955	16.6	9.7	0	0	308	2.6	2.4
"2283"	"S"	"S"	"83,8"	17	17	0	0	1344	10.4	-5	0	0	843	6.5	0.1	0	0	261	2	-1.5	0	0	262	2	-0.7	0	0	6950	54	1.4	0	0	844	6.6	-0.4	0	0	383	3	-1.4	0	0	1650	12.8	8.4	0	0	225	1.7	1.5
"0760"	"S"	"S"	"82,9"	5	5	0	0	964	17.5	-8	0	0	738	13.4	-1.1	0	0	150	2.7	-1.3	0	0	209	3.8	-1.5	0	0	1847	33.5	0.7	0	0	228	4.1	-0.8	0	0	154	2.8	-0.7	0	0	1113	20.2	11	0	0	68	1.2	1.1
"0860"	"S"	"S"	"82,7"	9	9	0	0	1227	14.3	-6.5	0	0	941	10.9	-0.8	0	0	177	2.1	-1.7	0	0	569	6.6	-1.8	0	0	3420	39.8	0.4	0	0	351	4.1	-1.3	0	0	227	2.6	-1.1	0	0	1521	17.7	11.6	0	0	85	1	0.7
"1471"	"S"	"S"	"85,6"	7	7	0	0	1604	18.8	-6.4	0	0	790	9.3	0.7	0	0	325	3.8	-2.3	0	0	537	6.3	-1.9	0	0	3103	36.4	1.6	0	0	440	5.2	0.3	0	0	397	4.7	-1.7	0	0	1092	12.8	8	0	0	175	2.1	1.9
"2023"	"S"	"S"	"83,6"	7	7	0	0	1464	22.4	-7.6	0	0	561	8.6	0.2	0	0	241	3.7	-2.2	0	0	147	2.2	-0.3	0	0	2384	36.4	-0.5	0	0	306	4.7	-2.1	0	0	173	2.6	-0.1	0	0	1140	17.4	11.9	0	0	55	0.8	0.8
"2034"	"S"	"S"	"82,1"	5	5	0	0	652	14.7	-6.7	0	0	476	10.7	0.3	0	0	120	2.7	-1.9	0	0	145	3.3	-1.4	0	0	1483	33.4	-3.2	0	0	244	5.5	-0.4	0	0	209	4.7	-1.5	0	0	934	21	11.9	0	0	121	2.7	2.5
"0685"	"S"	"S"	"81,8"	14	14	0	0	3035	18.5	-6.8	0	0	1820	11.1	-0.4	0	0	573	3.5	-2	0	0	1540	9.4	-2	0	0	5285	32.2	1.6	0	0	568	3.5	-0.7	0	0	642	3.9	-0.5	0	0	2686	16.3	9.8	0	0	188	1.1	1.1
"1497"	"S"	"S"	"86,2"	6	6	0	0	1364	23	-6	0	0	463	7.8	0.6	0	0	303	5.1	-2.5	0	0	382	6.4	-2	0	0	1846	31.1	0	0	0	271	4.6	0.1	0	0	314	5.3	-0.9	0	0	863	14.5	9.3	0	0	102	1.7	1.5
"1214"	"S"	"S"	"83,4"	8	8	0	0	1419	17.6	-9.8	0	0	790	9.8	-2	0	0	277	3.4	-2.3	0	0	209	2.6	-0.8	0	0	2383	29.5	0.5	0	0	243	3	-0.4	0	0	365	4.5	-0.2	0	0	2139	26.5	13.3	0	0	174	2.2	2
"1885"	"S"	"S"	"84,5"	16	16	0	0	2505	16.8	-6.7	0	0	1120	7.5	-0.5	0	0	421	2.8	-2.1	0	0	555	3.7	-1.2	0	0	5535	37.1	-1.7	0	0	630	4.2	-0.4	0	0	676	4.5	-0.5	0	0	3131	21	11.7	0	0	208	1.4	1.2
"2029"	"S"	"S"	"84,7"	9	9	0	0	2424	23.7	-7.4	0	0	1033	10.1	0.7	0	0	393	3.8	-1.5	0	0	767	7.5	-1.5	0	0	3026	29.6	0.4	0	0	489	4.8	0.6	0	0	573	5.6	-0.8	0	0	1203	11.8	7.7	0	0	249	2.4	2
"0767"	"S"	"S"	"81,3"	5	5	0	0	1126	19.7	-7.7	0	0	435	7.6	-2.4	0	0	93	1.6	-1.8	0	0	427	7.5	-2.8	0	0	1978	34.6	1.6	0	0	134	2.3	-0.4	0	0	196	3.4	0	0	0	1208	21.1	12	0	0	50	0.9	0.9
"1784"	"S"	"S"	"82,5"	16	16	0	0	2890	17.6	-6	0	0	1304	8	-0.3	0	0	569	3.5	-2.1	0	0	611	3.7	-0.6	0	0	6490	39.6	0.2	0	0	991	6.1	-0.4	0	0	799	4.9	-1.2	0	0	2265	13.8	8.4	0	0	371	2.3	1.9
"1273"	"S"	"S"	"83,6"	9	9	0	0	1286	16	-8.3	0	0	480	6	-3.3	0	0	209	2.6	-2.1	0	0	390	4.9	-0.6	0	0	2838	35.3	0.5	0	0	275	3.4	0.5	0	0	330	4.1	-1.1	0	0	2055	25.6	12.8	0	0	93	1.2	1.1
"0561"	"S"	"S"	"85,6"	9	9	0	0	1401	18.3	-6.7	0	0	611	8	-0.3	0	0	212	2.8	-2	0	0	293	3.8	-1.3	0	0	3071	40.1	-1.6	0	0	287	3.7	-0.6	0	0	328	4.3	-0.9	0	0	1320	17.2	12.2	0	0	87	1.1	1
"0764"	"S"	"S"	"85,1"	11	11	0	0	2432	20.4	-9.8	0	0	1274	10.7	-0.5	0	0	279	2.3	-2.4	0	0	502	4.2	-1.2	0	0	3704	31.1	0	0	0	473	4	-0.5	0	0	401	3.4	-0.8	0	0	2575	21.6	13.8	0	0	157	1.3	1.1
"2506"	"S"	"S"	"77,1"	1	1	0	0	174	9.8	-4.7	0	0	125	7	1.2	0	0	57	3.2	-2.5	0	0	64	3.6	-1.1	0	0	785	44.2	-2.9	0	0	213	12	0.3	0	0	62	3.5	-0.9	0	0	264	14.9	9.9	0	0	25	1.4	1.2
"2282"	"S"	"S"	"83,8"	14	14	0	0	1392	11.4	-4.2	0	0	1178	9.6	-0.3	0	0	200	1.6	-1.4	0	0	296	2.4	-1	0	0	6400	52.2	1.4	0	0	898	7.3	-1.1	0	0	387	3.2	-1.3	0	0	1189	9.7	6.6	0	0	253	2.1	1.6
"1860"	"S"	"S"	"82,1"	5	5	0	0	485	13.5	-5.7	0	0	206	5.7	0.3	0	0	107	3	-2.3	0	0	191	5.3	-1.1	0	0	1592	44.4	-5.1	0	0	195	5.4	0.3	0	0	109	3	0.1	0	0	643	17.9	12.5	0	0	33	0.9	0
"0428"	"S"	"S"	"85,9"	7	7	0	0	943	16.5	-7.4	0	0	368	6.4	-0.5	0	0	150	2.6	-1.5	0	0	205	3.6	-1.1	0	0	2248	39.4	-2.6	0	0	231	4	0	0	0	253	4.4	-1.9	0	0	1168	20.5	13.3	0	0	96	1.7	1.5
"0686"	"S"	"S"	"85,4"	11	11	0	0	2226	20.4	-8.2	0	0	1235	11.3	0.1	0	0	471	4.3	-1.6	0	0	942	8.6	-2.6	0	0	3388	31	3.1	0	0	369	3.4	-0.2	0	0	572	5.2	0.1	0	0	1456	13.3	7.6	0	0	161	1.5	1.3
"2083"	"S"	"S"	"82,8"	8	8	0	0	1713	17.7	-6.3	0	0	905	9.3	-0.3	0	0	272	2.8	-0.6	0	0	303	3.1	-1.5	0	0	3434	35.4	-1.2	0	0	580	6	-0.4	0	0	413	4.3	-1.6	0	0	1694	17.5	9.2	0	0	227	2.3	2
"2062"	"S"	"S"	"83,0"	11	11	0	0	2584	19.6	-7.2	0	0	1310	9.9	0.9	0	0	373	2.8	-2	0	0	403	3.1	-1.5	0	0	4707	35.7	-0.7	0	0	586	4.4	-0.1	0	0	600	4.5	-1.3	0	0	2247	17	11	0	0	221	1.7	1.5
"1760"	"S"	"S"	"82,6"	3	3	0	0	301	12	-5.6	0	0	166	6.6	0.1	0	0	42	1.7	-1.5	0	0	91	3.6	-0.4	0	0	1224	48.9	-2.2	0	0	155	6.2	-1.2	0	0	59	2.4	-1	0	0	441	17.6	11.9	0	0	13	0.5	0.4
"2039"	"S"	"S"	"83,5"	6	6	0	0	629	13.7	-9.2	0	0	434	9.4	-1.2	0	0	105	2.3	-0.8	0	0	105	2.3	-1.5	0	0	1919	41.8	-0.1	0	0	204	4.4	-0.8	0	0	101	2.2	-1.4	0	0	999	21.8	14	0	0	53	1.2	1
"2505"	"S"	"S"	"81,0"	6	6	0	0	405	9.8	-3.3	0	0	260	6.3	-1	0	0	129	3.1	-1	0	0	74	1.8	-0.2	0	0	2170	52.6	-1.8	0	0	414	10	-1.1	0	0	68	1.6	-0.9	0	0	534	12.9	8.6	0	0	46	1.1	1.1
"1463"	"S"	"S"	"84,3"	19	19	0	0	4057	18.8	-5.6	0	0	1935	9	-0.4	0	0	1114	5.2	-2.4	0	0	1127	5.2	-1.5	0	0	7203	33.4	-0.7	0	0	1198	5.6	0	0	0	1145	5.3	-0.3	0	0	3189	14.8	9	0	0	415	1.9	1.7
"0665"	"S"	"S"	"85,2"	8	8	0	0	1481	17.7	-6.8	0	0	674	8.1	0.2	0	0	254	3	-1.4	0	0	998	12	-2.9	0	0	2872	34.4	1.1	0	0	291	3.5	0.2	0	0	330	4	0.4	0	0	1293	15.5	8	0	0	77	0.9	0.8
"1904"	"S"	"S"	"83,4"	2	2	0	0	381	13.4	-3.4	0	0	182	6.4	-0.1	0	0	146	5.1	-2.8	0	0	68	2.4	-0.5	0	0	1232	43.2	-3.2	0	0	178	6.2	-1.1	0	0	84	2.9	-1.9	0	0	514	18	11.3	0	0	49	1.7	1.7
"0582"	"S"	"S"	"86,2"	9	9	0	0	2487	26	-7.4	0	0	841	8.8	-1.3	0	0	417	4.4	-1.5	0	0	479	5	-1.6	0	0	2594	27.1	0.9	0	0	358	3.7	-0.5	0	0	530	5.5	-1.5	0	0	1585	16.6	11.5	0	0	175	1.8	1.4
"1446"	"S"	"S"	"85,6"	5	5	0	0	805	17.3	-9.4	0	0	458	9.9	-1.2	0	0	267	5.7	-2	0	0	264	5.7	-0.9	0	0	1649	35.5	1.6	0	0	145	3.1	-0.2	0	0	155	3.3	-0.8	0	0	827	17.8	12	0	0	57	1.2	1.1
"2481"	"S"	"S"	"81,7"	8	8	0	0	1100	14.1	-2.7	0	0	321	4.1	-0.2	0	0	292	3.7	-1.4	0	0	560	7.2	-0.9	0	0	3604	46.3	-3.2	0	0	808	10.4	1.8	0	0	168	2.2	-1.1	0	0	814	10.4	6.9	0	0	94	1.2	1.1
"2183"	"S"	"S"	"82,5"	17	17	0	0	2563	15.2	-7.1	0	0	1423	8.4	-1.2	0	0	514	3	-2.3	0	0	539	3.2	-1.1	0	0	6574	39	2	0	0	995	5.9	-0.9	0	0	693	4.1	-1.1	0	0	3141	18.6	10.2	0	0	323	1.9	1.7
"2026"	"S"	"S"	"85,6"	7	7	0	0	1170	17.8	-5.9	0	0	774	11.8	-0.6	0	0	206	3.1	-0.8	0	0	274	4.2	-1.6	0	0	2178	33.1	-2	0	0	340	5.2	0.2	0	0	280	4.3	-1.7	0	0	1140	17.3	10.2	0	0	165	2.5	2.3
"0881"	"S"	"S"	"83,8"	14	14	0	0	2198	17.3	-7.1	0	0	1337	10.5	0.5	0	0	326	2.6	-1.1	0	0	583	4.6	-1.6	0	0	4700	37	-1.8	0	0	681	5.4	-0.7	0	0	411	3.2	-0.7	0	0	2175	17.1	11.3	0	0	155	1.2	1.1
"1861"	"S"	"S"	"86,8"	11	11	0	0	1471	14.6	-6.2	0	0	624	6.2	-0.1	0	0	287	2.8	-1.9	0	0	437	4.3	-0.9	0	0	4429	43.9	-1	0	0	510	5.1	-0.8	0	0	428	4.2	-0.5	0	0	1686	16.7	10.1	0	0	155	1.5	1.4
"2284"	"S"	"S"	"85,6"	41	41	0	0	5442	14.8	-4.2	0	0	3329	9	-0.4	0	0	1000	2.7	-1.5	0	0	2270	6.2	-0.7	0	0	18462	50.2	3.1	0	0	1572	4.3	0.2	0	0	1290	3.5	-1	0	0	2574	7	4	0	0	586	1.6	1.4
"0861"	"S"	"S"	"85,7"	9	9	0	0	1459	16.9	-6.3	0	0	830	9.6	-0.9	0	0	205	2.4	-1.9	0	0	366	4.2	-1.4	0	0	3389	39.3	-0.3	0	0	383	4.4	-0.9	0	0	259	3	-1.2	0	0	1594	18.5	11.9	0	0	93	1.1	0.9
"0584"	"S"	"S"	"85,1"	5	5	0	0	1282	25.2	-5.7	0	0	349	6.9	0.6	0	0	183	3.6	-3.1	0	0	296	5.8	-0.9	0	0	1696	33.4	0.3	0	0	188	3.7	-0.2	0	0	307	6	-0.4	0	0	639	12.6	7.6	0	0	109	2.1	1.9
"1495"	"S"	"S"	"84,9"	10	10	0	0	2566	21.4	-8.1	0	0	944	7.9	0.5	0	0	417	3.5	-2.3	0	0	513	4.3	-1.3	0	0	4160	34.6	0.1	0	0	521	4.3	-0.2	0	0	623	5.2	-1	0	0	1940	16.2	10.6	0	0	228	1.9	1.6
"0617"	"S"	"S"	"83,1"	6	6	0	0	1152	20.6	-4.7	0	0	488	8.7	0.8	0	0	162	2.9	-1.8	0	0	811	14.5	-4.8	0	0	1700	30.3	0.6	0	0	150	2.7	0	0	0	181	3.2	0.5	0	0	897	16	9	0	0	42	0.7	0.7
"1764"	"S"	"S"	"79,9"	8	8	0	0	853	15.2	-5.8	0	0	421	7.5	0.3	0	0	134	2.4	-1.4	0	0	177	3.2	-0.1	0	0	2704	48.3	-0.9	0	0	242	4.3	-1	0	0	141	2.5	-1	0	0	828	14.8	9.4	0	0	63	1.1	1.1
"1382"	"S"	"S"	"82,5"	26	26	0	0	6233	23.2	-5.6	0	0	3061	11.4	-1.3	0	0	1086	4	-2.8	0	0	1047	3.9	-0.9	0	0	8830	32.9	2.9	0	0	1030	3.8	0.2	0	0	1493	5.6	-0.3	0	0	3476	13	7.2	0	0	421	1.6	1.4
"0662"	"S"	"S"	"83,6"	19	19	0	0	3877	21.8	-6.5	0	0	1799	10.1	0.3	0	0	573	3.2	-2.1	0	0	959	5.4	-2.2	0	0	6289	35.4	1	0	0	545	3.1	0.2	0	0	641	3.6	-0.3	0	0	2832	15.9	8.7	0	0	138	0.8	0.7
"1443"	"S"	"S"	"86,3"	5	5	0	0	1374	24.7	-8.2	0	0	441	7.9	0.7	0	0	259	4.6	-1.9	0	0	288	5.2	-1.5	0	0	1510	27.1	0.2	0	0	238	4.3	-0.4	0	0	286	5.1	-0.9	0	0	1038	18.6	10.5	0	0	97	1.7	1.6
"1494"	"S"	"S"	"87,1"	22	22	0	0	5188	19.7	-6.6	0	0	1841	7	-0.2	0	0	1334	5.1	-1.7	0	0	1419	5.4	-1.1	0	0	9548	36.3	0.8	0	0	1488	5.7	0	0	0	1519	5.8	-0.5	0	0	3296	12.5	7.4	0	0	470	1.8	1.6
"0682"	"S"	"S"	"85,3"	17	17	0	0	3115	16.6	-7.5	0	0	1325	7	0	0	0	533	2.8	-2.1	0	0	1748	9.3	-1.7	0	0	6374	33.9	-0.6	0	0	775	4.1	-0.8	0	0	950	5.1	0	0	0	3647	19.4	11.6	0	0	210	1.1	1
"1256"	"S"	"S"	"84,2"	8	8	0	0	1429	16.4	-8.3	0	0	508	5.8	-0.2	0	0	266	3.1	-3	0	0	327	3.8	-0.4	0	0	3132	35.9	-0.9	0	0	285	3.3	-0.2	0	0	314	3.6	-0.5	0	0	2273	26.1	12.3	0	0	100	1.1	0.8
"0381"	"S"	"S"	"84,2"	22	22	0	0	6884	26.4	-8.3	0	0	2346	9	-1.1	0	0	1276	4.9	-0.3	0	0	1049	4	-0.6	0	0	7942	30.5	1	0	0	962	3.7	0.1	0	0	1406	5.4	-0.5	0	0	3525	13.5	8.1	0	0	450	1.7	1.5
"1462"	"S"	"S"	"81,4"	8	8	0	0	1220	15.4	-6.9	0	0	505	6.4	-0.2	0	0	282	3.6	-2.4	0	0	241	3	-0.8	0	0	2804	35.4	-2.6	0	0	505	6.4	-0.8	0	0	314	4	-0.6	0	0	1804	22.8	12.7	0	0	163	2.1	1.7
"2482"	"S"	"S"	"83,9"	49	49	0	0	5017	10.6	-3.6	0	0	2744	5.8	-0.2	0	0	1808	3.8	-1.9	0	0	1887	4	-1.4	0	0	23737	50.4	0.6	0	0	4395	9.3	-0.2	0	0	2457	5.2	-0.4	0	0	3642	7.7	4.8	0	0	1086	2.3	2.1
"1715"	"S"	"S"	"85,6"	8	8	0	0	1467	18.8	-7.2	0	0	671	8.6	-0.5	0	0	255	3.3	-2.4	0	0	328	4.2	-0.9	0	0	3048	39.1	0.7	0	0	397	5.1	0	0	0	337	4.3	-0.8	0	0	1145	14.7	10	0	0	107	1.4	1.2
"0188"	"S"	"S"	"83,5"	39	39	0	0	10468	27.9	-8.2	0	0	2790	7.4	-0.6	0	0	1729	4.6	-2	0	0	1363	3.6	-1.3	0	0	11286	30.1	3.4	0	0	1681	4.5	0.1	0	0	2316	6.2	-0.9	0	0	4646	12.4	7.3	0	0	855	2.3	1.9
"1264"	"S"	"S"	"84,7"	10	10	0	0	2233	23.6	-11.5	0	0	635	6.7	-0.5	0	0	348	3.7	-2.7	0	0	219	2.3	-0.5	0	0	2713	28.7	2.3	0	0	313	3.3	0.6	0	0	366	3.9	-0.2	0	0	2379	25.2	11.6	0	0	155	1.6	1.2
"2184"	"S"	"S"	"82,9"	21	21	0	0	3827	16.1	-5.7	0	0	2193	9.2	-0.9	0	0	671	2.8	-1.3	0	0	794	3.3	-1.1	0	0	9208	38.6	1.5	0	0	1662	7	-1.1	0	0	1406	5.9	-1.1	0	0	3275	13.7	8	0	0	565	2.4	2.1
"1486"	"S"	"S"	"79,7"	8	8	0	0	1566	23	-6.1	0	0	649	9.5	-1.4	0	0	499	7.3	-1.3	0	0	282	4.1	-1.1	0	0	1844	27.1	-1	0	0	303	4.5	0.3	0	0	511	7.5	-0.7	0	0	920	13.5	9	0	0	175	2.6	2.4
"1060"	"S"	"S"	"82,2"	7	7	0	0	1095	13.4	-5.4	0	0	463	5.7	-0.4	0	0	166	2	-1.6	0	0	281	3.4	-1.2	0	0	3785	46.2	-0.9	0	0	398	4.9	-0.8	0	0	273	3.3	-0.3	0	0	1560	19.1	9.3	0	0	92	1.1	1
"1276"	"S"	"S"	"80,1"	9	9	0	0	1861	18.9	-11.8	0	0	518	5.3	-0.5	0	0	270	2.7	-2.4	0	0	403	4.1	-1.2	0	0	3326	33.9	1.8	0	0	338	3.4	-0.5	0	0	372	3.8	0.1	0	0	2525	25.7	13.4	0	0	131	1.3	1.3
